,interacted_at;DATA;;;;;;VENDAS TOTAIS;Compras e offers;REWARDS
139005;15/09/2019;16:57:00;9;;;;;;
139066;15/09/2019;16:59:00;9;;;;;;
138169;15/09/2019;16:59:00;9;;;;;;
138587;15/09/2019;16:59:00;9;;;;;;
138433;15/09/2019;16:59:00;9;;;;;;
138434;15/09/2019;17:02:00;9;;;;;;
138435;15/09/2019;17:03:00;9;;;;;;
138672;15/09/2019;17:06:00;9;;;;;;
138606;15/09/2019;17:06:00;9;;;;;;
138521;15/09/2019;17:07:00;9;;;;;;
138673;15/09/2019;17:09:00;9;;;;;;
138832;15/09/2019;17:10:00;9;;;;;;
138937;15/09/2019;17:12:00;9;;;;;;
138174;15/09/2019;17:12:00;9;;;;;;
138173;15/09/2019;17:12:00;9;;;;;;
139072;15/09/2019;17:15:00;9;;;;;;
139006;15/09/2019;17:15:00;9;;;;;;
138177;15/09/2019;17:20:00;9;;;;;;
139074;15/09/2019;17:20:00;9;;;;;;
139007;15/09/2019;17:20:00;9;;;;;;
138677;15/09/2019;17:20:00;9;;;;;;
138679;15/09/2019;17:24:00;9;;;;;;
138835;15/09/2019;17:33:00;9;;;;;;
138441;15/09/2019;17:34:00;9;;;;;;
138440;15/09/2019;17:34:00;9;;;;;;
138836;15/09/2019;17:34:00;9;;;;;;
138444;15/09/2019;17:39:00;9;;;;;;
138180;15/09/2019;17:40:00;9;;;;;;
138445;15/09/2019;17:41:00;9;;;;;;
139079;15/09/2019;17:45:00;9;;;;;;
138184;15/09/2019;17:46:00;9;;;;;;
138186;15/09/2019;17:49:00;9;;;;;;
138619;15/09/2019;17:49:00;9;;;;;;
138885;15/09/2019;17:51:00;9;;;;;;
138187;15/09/2019;17:57:00;9;;;;;;
138950;15/09/2019;18:00:00;9;;;;;;
138609;15/09/2019;18:06:00;9;;;;;;
138396;15/09/2019;18:17:00;9;;;;;;
138852;15/09/2019;18:30:00;9;;;;;;
138703;15/09/2019;18:31:00;9;;;;;;
139089;15/09/2019;18:33:00;9;;;;;;
138854;15/09/2019;18:49:00;9;;;;;;
138627;15/09/2019;18:54:00;9;;;;;;
138968;15/09/2019;19:05:00;9;;;;;;
138398;15/09/2019;19:08:00;9;;;;;;
138610;15/09/2019;19:22:00;9;;;;;;
138713;15/09/2019;19:22:00;9;;;;;;
138717;15/09/2019;19:41:00;9;;;;;;
138544;15/09/2019;19:46:00;9;;;;;;
138719;15/09/2019;19:50:00;9;;;;;;
138720;15/09/2019;19:58:00;9;;;;;;
138721;15/09/2019;19:59:00;9;;;;;;
138723;15/09/2019;20:15:00;9;;;;;;
138612;15/09/2019;20:17:00;9;;;;;;
138724;15/09/2019;20:26:00;9;;;;;;
138547;15/09/2019;20:35:00;9;;;;;;
138864;15/09/2019;20:42:00;9;;;;;;
138729;15/09/2019;21:00:00;9;;;;;;
138731;15/09/2019;21:08:00;9;;;;;;
138730;15/09/2019;21:08:00;9;;;;;;
138733;15/09/2019;21:10:00;9;;;;;;
138765;15/09/2019;21:33:00;9;;;;;;
138775;15/09/2019;22:00:00;9;;;;;;
138777;15/09/2019;22:06:00;9;;;;;;
138866;15/09/2019;22:17:00;9;;;;;;
138592;15/09/2019;22:18:00;9;;;;;;
138206;15/09/2019;22:19:00;9;;;;;;
138781;15/09/2019;22:20:00;9;;;;;;
138207;15/09/2019;22:21:00;9;;;;;;
138211;15/09/2019;22:37:00;9;;;;;;
138210;15/09/2019;22:37:00;9;;;;;;
138557;15/09/2019;22:38:00;9;;;;;;
138213;15/09/2019;22:41:00;9;;;;;;
138788;15/09/2019;22:41:00;9;;;;;;
138212;15/09/2019;22:41:00;9;;;;;;
138214;15/09/2019;22:45:00;9;;;;;;
138595;15/09/2019;22:55:00;9;;;;;;
138217;15/09/2019;22:56:00;9;;;;;;
139010;15/09/2019;23:03:00;9;;;;;;
139123;15/09/2019;23:05:00;9;;;;;;
138798;15/09/2019;23:11:00;9;;;;;;
139125;15/09/2019;23:14:00;9;;;;;;
139011;15/09/2019;23:17:00;9;;;;;;
139126;15/09/2019;23:17:00;9;;;;;;
139012;15/09/2019;23:23:00;9;;;;;;
138221;15/09/2019;23:27:00;9;;;;;;
138596;15/09/2019;23:30:00;9;;;;;;
139458;16/09/2019;00:00:00;9;;;;;;
139336;16/09/2019;00:01:00;9;;;;;;
139460;16/09/2019;00:03:00;9;;;;;;
139461;16/09/2019;00:04:00;9;;;;;;
139698;16/09/2019;00:04:00;9;;;;;;
139699;16/09/2019;00:11:00;9;;;;;;
139700;16/09/2019;00:14:00;9;;;;;;
139344;16/09/2019;00:17:00;9;;;;;;
139463;16/09/2019;00:17:00;9;;;;;;
139429;16/09/2019;00:32:00;9;;;;;;
139703;16/09/2019;00:41:00;9;;;;;;
139702;16/09/2019;00:42:00;9;;;;;;
139561;16/09/2019;00:49:00;9;;;;;;
139562;16/09/2019;00:51:00;9;;;;;;
139567;16/09/2019;01:16:00;9;;;;;;
139569;16/09/2019;01:19:00;9;;;;;;
139218;16/09/2019;14:18:00;9;;;;;;
139157;16/09/2019;14:35:00;9;;;;;;
139276;16/09/2019;14:43:00;9;;;;;;
139710;16/09/2019;14:49:00;9;;;;;;
139222;16/09/2019;14:50:00;9;;;;;;
139711;16/09/2019;14:51:00;9;;;;;;
139713;16/09/2019;14:57:00;9;;;;;;
139163;16/09/2019;15:08:00;9;;;;;;
139162;16/09/2019;15:08:00;9;;;;;;
139164;16/09/2019;15:10:00;9;;;;;;
139483;16/09/2019;15:13:00;9;;;;;;
139165;16/09/2019;15:13:00;9;;;;;;
139484;16/09/2019;15:16:00;9;;;;;;
139485;16/09/2019;15:16:00;9;;;;;;
139486;16/09/2019;15:18:00;9;;;;;;
139167;16/09/2019;15:19:00;9;;;;;;
139715;16/09/2019;15:19:00;9;;;;;;
139435;16/09/2019;15:22:00;9;;;;;;
139424;16/09/2019;15:28:00;9;;;;;;
139721;16/09/2019;15:29:00;9;;;;;;
139171;16/09/2019;15:30:00;9;;;;;;
139172;16/09/2019;15:32:00;9;;;;;;
139385;16/09/2019;15:36:00;9;;;;;;
139288;16/09/2019;15:44:00;9;;;;;;
139654;16/09/2019;15:51:00;9;;;;;;
139180;16/09/2019;15:54:00;9;;;;;;
139179;16/09/2019;15:54:00;9;;;;;;
139425;16/09/2019;16:00:00;9;;;;;;
139246;16/09/2019;16:08:00;9;;;;;;
139185;16/09/2019;16:11:00;9;;;;;;
139189;16/09/2019;16:26:00;9;;;;;;
139306;16/09/2019;16:26:00;9;;;;;;
139190;16/09/2019;16:27:00;9;;;;;;
139445;16/09/2019;16:28:00;9;;;;;;
139739;16/09/2019;16:35:00;9;;;;;;
139668;16/09/2019;16:36:00;9;;;;;;
139580;16/09/2019;16:43:00;9;;;;;;
139742;16/09/2019;16:44:00;9;;;;;;
139743;16/09/2019;16:45:00;9;;;;;;
139745;16/09/2019;16:53:00;9;;;;;;
139196;16/09/2019;17:10:00;9;;;;;;
139674;16/09/2019;17:11:00;9;;;;;;
139747;16/09/2019;17:17:00;9;;;;;;
139593;16/09/2019;17:20:00;9;;;;;;
139447;16/09/2019;17:20:00;9;;;;;;
139513;16/09/2019;17:31:00;9;;;;;;
139514;16/09/2019;17:32:00;9;;;;;;
139448;16/09/2019;17:33:00;9;;;;;;
139516;16/09/2019;17:35:00;9;;;;;;
139602;16/09/2019;17:53:00;9;;;;;;
139603;16/09/2019;17:56:00;9;;;;;;
139263;16/09/2019;18:13:00;9;;;;;;
139264;16/09/2019;18:15:00;9;;;;;;
139758;16/09/2019;18:32:00;9;;;;;;
139403;16/09/2019;18:47:00;9;;;;;;
139373;16/09/2019;19:13:00;9;;;;;;
139765;16/09/2019;20:26:00;9;;;;;;
139201;16/09/2019;20:30:00;9;;;;;;
139766;16/09/2019;20:34:00;9;;;;;;
139207;16/09/2019;21:32:00;9;;;;;;
139770;16/09/2019;21:33:00;9;;;;;;
139771;16/09/2019;21:35:00;9;;;;;;
139532;16/09/2019;21:47:00;9;;;;;;
139775;16/09/2019;22:06:00;9;;;;;;
139684;16/09/2019;22:09:00;9;;;;;;
139685;16/09/2019;22:15:00;9;;;;;;
139324;16/09/2019;22:25:00;9;;;;;;
139536;16/09/2019;22:27:00;9;;;;;;
139778;16/09/2019;22:33:00;9;;;;;;
139779;16/09/2019;22:35:00;9;;;;;;
139340;16/09/2019;22:44:00;9;;;;;;
139365;16/09/2019;22:45:00;9;;;;;;
139542;16/09/2019;23:03:00;9;;;;;;
139330;16/09/2019;23:14:00;9;;;;;;
139614;16/09/2019;23:17:00;9;;;;;;
139331;16/09/2019;23:30:00;9;;;;;;
139332;16/09/2019;23:36:00;9;;;;;;
139452;16/09/2019;23:38:00;9;;;;;;
139620;16/09/2019;23:44:00;9;;;;;;
139784;16/09/2019;23:49:00;9;;;;;;
140050;17/09/2019;00:17:00;9;;;;;;
140249;17/09/2019;00:22:00;9;;;;;;
140253;17/09/2019;00:36:00;9;;;;;;
139786;17/09/2019;00:48:00;9;;;;;;
140133;17/09/2019;14:14:00;9;;;;;;
140136;17/09/2019;14:29:00;9;;;;;;
140138;17/09/2019;14:36:00;9;;;;;;
140052;17/09/2019;14:40:00;9;;;;;;
140395;17/09/2019;14:52:00;9;;;;;;
140397;17/09/2019;14:55:00;9;;;;;;
140398;17/09/2019;14:58:00;9;;;;;;
140146;17/09/2019;15:00:00;9;;;;;;
140113;17/09/2019;15:01:00;9;;;;;;
139959;17/09/2019;15:01:00;9;;;;;;
140399;17/09/2019;15:05:00;9;;;;;;
139798;17/09/2019;15:08:00;9;;;;;;
140403;17/09/2019;15:14:00;9;;;;;;
139999;17/09/2019;15:20:00;9;;;;;;
140043;17/09/2019;15:21:00;9;;;;;;
140152;17/09/2019;15:25:00;9;;;;;;
140407;17/09/2019;15:26:00;9;;;;;;
140410;17/09/2019;15:34:00;9;;;;;;
140114;17/09/2019;15:41:00;9;;;;;;
139972;17/09/2019;15:48:00;9;;;;;;
139811;17/09/2019;15:49:00;9;;;;;;
139974;17/09/2019;15:52:00;9;;;;;;
139812;17/09/2019;15:53:00;9;;;;;;
139814;17/09/2019;15:58:00;9;;;;;;
140416;17/09/2019;15:58:00;9;;;;;;
141942;17/09/2019;16:02:00;9;;;;;;
139820;17/09/2019;16:06:00;9;;;;;;
140170;17/09/2019;16:08:00;9;;;;;;
140262;17/09/2019;16:13:00;9;;;;;;
140172;17/09/2019;16:14:00;9;;;;;;
140422;17/09/2019;16:15:00;9;;;;;;
140174;17/09/2019;16:17:00;9;;;;;;
140264;17/09/2019;16:18:00;9;;;;;;
140424;17/09/2019;16:20:00;9;;;;;;
140177;17/09/2019;16:24:00;9;;;;;;
140266;17/09/2019;16:26:00;9;;;;;;
140267;17/09/2019;16:29:00;9;;;;;;
139984;17/09/2019;16:30:00;9;;;;;;
139827;17/09/2019;16:35:00;9;;;;;;
140358;17/09/2019;16:36:00;9;;;;;;
139829;17/09/2019;16:42:00;9;;;;;;
140181;17/09/2019;16:46:00;9;;;;;;
140187;17/09/2019;17:07:00;9;;;;;;
140188;17/09/2019;17:10:00;9;;;;;;
139833;17/09/2019;17:19:00;9;;;;;;
140283;17/09/2019;17:25:00;9;;;;;;
140284;17/09/2019;17:31:00;9;;;;;;
140437;17/09/2019;17:35:00;9;;;;;;
140438;17/09/2019;17:36:00;9;;;;;;
140193;17/09/2019;17:56:00;9;;;;;;
140440;17/09/2019;18:01:00;9;;;;;;
140194;17/09/2019;18:02:00;9;;;;;;
139834;17/09/2019;18:12:00;9;;;;;;
140291;17/09/2019;18:15:00;9;;;;;;
140441;17/09/2019;18:50:00;9;;;;;;
140374;17/09/2019;19:01:00;9;;;;;;
140375;17/09/2019;19:02:00;9;;;;;;
140376;17/09/2019;19:03:00;9;;;;;;
139839;17/09/2019;19:53:00;9;;;;;;
139897;17/09/2019;20:09:00;9;;;;;;
140202;17/09/2019;20:21:00;9;;;;;;
140204;17/09/2019;20:26:00;9;;;;;;
140116;17/09/2019;20:27:00;9;;;;;;
139841;17/09/2019;20:28:00;9;;;;;;
140812;17/09/2019;20:35:00;9;;;;;;
140300;17/09/2019;20:50:00;9;;;;;;
140299;17/09/2019;20:50:00;9;;;;;;
140449;17/09/2019;21:12:00;9;;;;;;
140450;17/09/2019;21:15:00;9;;;;;;
140073;17/09/2019;21:18:00;9;;;;;;
140046;17/09/2019;21:19:00;9;;;;;;
140301;17/09/2019;21:25:00;9;;;;;;
140451;17/09/2019;21:30:00;9;;;;;;
140453;17/09/2019;21:37:00;9;;;;;;
139845;17/09/2019;21:37:00;9;;;;;;
140302;17/09/2019;21:44:00;9;;;;;;
139848;17/09/2019;21:49:00;9;;;;;;
140098;17/09/2019;22:06:00;9;;;;;;
139849;17/09/2019;22:08:00;9;;;;;;
140212;17/09/2019;22:23:00;9;;;;;;
139850;17/09/2019;22:24:00;9;;;;;;
140087;17/09/2019;22:28:00;9;;;;;;
140117;17/09/2019;22:36:00;9;;;;;;
140466;17/09/2019;22:38:00;9;;;;;;
140475;17/09/2019;22:57:00;9;;;;;;
140474;17/09/2019;22:57:00;9;;;;;;
140220;17/09/2019;23:05:00;9;;;;;;
140222;17/09/2019;23:10:00;9;;;;;;
140482;17/09/2019;23:20:00;9;;;;;;
140226;17/09/2019;23:23:00;9;;;;;;
140316;17/09/2019;23:30:00;9;;;;;;
140317;17/09/2019;23:31:00;9;;;;;;
140231;17/09/2019;23:45:00;9;;;;;;
140486;17/09/2019;23:45:00;9;;;;;;
140320;17/09/2019;23:46:00;9;;;;;;
140487;17/09/2019;23:50:00;9;;;;;;
140102;17/09/2019;23:52:00;9;;;;;;
140042;17/09/2019;23:53:00;9;;;;;;
140392;17/09/2019;23:58:00;9;;;;;;
140490;18/09/2019;00:20:00;9;;;;;;
140894;18/09/2019;00:44:00;9;;;;;;
140893;18/09/2019;00:44:00;9;;;;;;
140895;18/09/2019;00:45:00;9;;;;;;
140896;18/09/2019;00:46:00;9;;;;;;
140897;18/09/2019;00:58:00;9;;;;;;
140786;18/09/2019;14:15:00;9;;;;;;
140806;18/09/2019;14:15:00;9;;;;;;
141063;18/09/2019;14:22:00;9;;;;;;
141065;18/09/2019;14:29:00;9;;;;;;
141071;18/09/2019;14:37:00;9;;;;;;
140670;18/09/2019;14:38:00;9;;;;;;
140659;18/09/2019;14:39:00;9;;;;;;
141076;18/09/2019;14:45:00;9;;;;;;
141077;18/09/2019;14:46:00;9;;;;;;
141078;18/09/2019;14:48:00;9;;;;;;
141079;18/09/2019;14:50:00;9;;;;;;
140612;18/09/2019;14:51:00;9;;;;;;
141081;18/09/2019;15:02:00;9;;;;;;
140613;18/09/2019;15:07:00;9;;;;;;
141470;18/09/2019;15:09:00;9;;;;;;
140718;18/09/2019;15:13:00;9;;;;;;
140716;18/09/2019;15:13:00;9;;;;;;
140787;18/09/2019;15:13:00;9;;;;;;
141086;18/09/2019;15:13:00;9;;;;;;
140617;18/09/2019;15:16:00;9;;;;;;
141088;18/09/2019;15:18:00;9;;;;;;
140619;18/09/2019;15:19:00;9;;;;;;
140501;18/09/2019;15:22:00;9;;;;;;
140753;18/09/2019;15:23:00;9;;;;;;
140563;18/09/2019;15:30:00;9;;;;;;
141476;18/09/2019;15:32:00;9;;;;;;
141478;18/09/2019;15:34:00;9;;;;;;
141483;18/09/2019;15:40:00;9;;;;;;
140505;18/09/2019;15:40:00;9;;;;;;
140660;18/09/2019;15:43:00;9;;;;;;
140719;18/09/2019;15:44:00;9;;;;;;
140507;18/09/2019;15:44:00;9;;;;;;
141484;18/09/2019;15:46:00;9;;;;;;
140661;18/09/2019;15:53:00;9;;;;;;
141103;18/09/2019;15:57:00;9;;;;;;
140513;18/09/2019;16:01:00;9;;;;;;
140904;18/09/2019;16:05:00;9;;;;;;
140818;18/09/2019;16:06:00;9;;;;;;
140788;18/09/2019;16:06:00;9;;;;;;
140685;18/09/2019;16:07:00;9;;;;;;
141104;18/09/2019;16:07:00;9;;;;;;
140789;18/09/2019;16:08:00;9;;;;;;
141106;18/09/2019;16:18:00;9;;;;;;
140823;18/09/2019;16:19:00;9;;;;;;
141006;18/09/2019;16:22:00;9;;;;;;
140769;18/09/2019;16:22:00;9;;;;;;
140637;18/09/2019;16:23:00;9;;;;;;
140771;18/09/2019;16:25:00;9;;;;;;
140639;18/09/2019;16:25:00;9;;;;;;
140907;18/09/2019;16:39:00;9;;;;;;
140520;18/09/2019;16:41:00;9;;;;;;
140909;18/09/2019;16:45:00;9;;;;;;
140828;18/09/2019;16:45:00;9;;;;;;
140523;18/09/2019;16:47:00;9;;;;;;
140830;18/09/2019;16:52:00;9;;;;;;
140641;18/09/2019;16:53:00;9;;;;;;
140829;18/09/2019;16:55:00;9;;;;;;
140577;18/09/2019;16:58:00;9;;;;;;
140915;18/09/2019;16:59:00;9;;;;;;
140790;18/09/2019;17:00:00;9;;;;;;
140910;18/09/2019;17:01:00;9;;;;;;
140773;18/09/2019;17:07:00;9;;;;;;
141113;18/09/2019;17:07:00;9;;;;;;
140526;18/09/2019;17:19:00;9;;;;;;
140647;18/09/2019;17:21:00;9;;;;;;
140920;18/09/2019;17:22:00;9;;;;;;
140836;18/09/2019;17:23:00;9;;;;;;
140648;18/09/2019;17:25:00;9;;;;;;
140921;18/09/2019;17:25:00;9;;;;;;
140923;18/09/2019;17:26:00;9;;;;;;
140581;18/09/2019;17:28:00;9;;;;;;
140926;18/09/2019;17:38:00;9;;;;;;
140929;18/09/2019;17:52:00;9;;;;;;
140931;18/09/2019;18:01:00;9;;;;;;
140582;18/09/2019;18:03:00;9;;;;;;
140840;18/09/2019;18:26:00;9;;;;;;
140775;18/09/2019;18:54:00;9;;;;;;
140782;18/09/2019;18:54:00;9;;;;;;
141124;18/09/2019;19:10:00;9;;;;;;
140842;18/09/2019;19:42:00;9;;;;;;
140734;18/09/2019;19:48:00;9;;;;;;
140653;18/09/2019;21:00:00;9;;;;;;
140530;18/09/2019;21:27:00;9;;;;;;
140850;18/09/2019;21:27:00;9;;;;;;
140792;18/09/2019;21:41:00;9;;;;;;
140854;18/09/2019;21:42:00;9;;;;;;
140778;18/09/2019;21:50:00;9;;;;;;
141133;18/09/2019;21:57:00;9;;;;;;
141134;18/09/2019;21:58:00;9;;;;;;
140860;18/09/2019;22:10:00;9;;;;;;
140943;18/09/2019;22:21:00;9;;;;;;
141135;18/09/2019;22:23:00;9;;;;;;
140536;18/09/2019;22:36:00;9;;;;;;
140947;18/09/2019;22:55:00;9;;;;;;
140871;18/09/2019;23:13:00;9;;;;;;
141054;18/09/2019;23:16:00;9;;;;;;
141141;18/09/2019;23:20:00;9;;;;;;
140781;18/09/2019;23:28:00;9;;;;;;
141055;18/09/2019;23:32:00;9;;;;;;
140953;18/09/2019;23:37:00;9;;;;;;
140952;18/09/2019;23:37:00;9;;;;;;
142380;19/09/2019;00:20:00;9;;;;;;
141373;19/09/2019;00:26:00;9;;;;;;
142080;19/09/2019;00:28:00;9;;;;;;
142290;19/09/2019;14:15:00;9;;;;;;
141979;19/09/2019;14:32:00;9;;;;;;
141961;19/09/2019;14:39:00;9;;;;;;
142062;19/09/2019;14:40:00;9;;;;;;
142387;19/09/2019;14:56:00;9;;;;;;
142388;19/09/2019;14:57:00;9;;;;;;
142389;19/09/2019;14:58:00;9;;;;;;
142390;19/09/2019;14:59:00;9;;;;;;
141231;19/09/2019;14:59:00;9;;;;;;
142294;19/09/2019;15:00:00;9;;;;;;
141233;19/09/2019;15:04:00;9;;;;;;
141315;19/09/2019;15:12:00;9;;;;;;
141421;19/09/2019;15:13:00;9;;;;;;
141317;19/09/2019;15:14:00;9;;;;;;
141318;19/09/2019;15:17:00;9;;;;;;
141319;19/09/2019;15:19:00;9;;;;;;
142396;19/09/2019;15:20:00;9;;;;;;
142399;19/09/2019;15:24:00;9;;;;;;
141321;19/09/2019;15:25:00;9;;;;;;
142300;19/09/2019;15:26:00;9;;;;;;
141154;19/09/2019;15:28:00;9;;;;;;
142193;19/09/2019;15:32:00;9;;;;;;
142304;19/09/2019;15:35:00;9;;;;;;
142407;19/09/2019;15:37:00;9;;;;;;
142408;19/09/2019;15:38:00;9;;;;;;
141427;19/09/2019;15:38:00;9;;;;;;
141991;19/09/2019;15:39:00;9;;;;;;
141384;19/09/2019;15:41:00;9;;;;;;
141367;19/09/2019;15:41:00;9;;;;;;
141993;19/09/2019;15:47:00;9;;;;;;
142309;19/09/2019;15:49:00;9;;;;;;
141332;19/09/2019;15:55:00;9;;;;;;
141334;19/09/2019;15:58:00;9;;;;;;
141336;19/09/2019;16:02:00;9;;;;;;
141997;19/09/2019;16:05:00;9;;;;;;
142090;19/09/2019;16:07:00;9;;;;;;
141169;19/09/2019;16:07:00;9;;;;;;
141259;19/09/2019;16:08:00;9;;;;;;
142412;19/09/2019;16:08:00;9;;;;;;
142413;19/09/2019;16:13:00;9;;;;;;
142221;19/09/2019;16:16:00;9;;;;;;
142222;19/09/2019;16:17:00;9;;;;;;
142415;19/09/2019;16:21:00;9;;;;;;
142096;19/09/2019;16:24:00;9;;;;;;
141173;19/09/2019;16:25:00;9;;;;;;
141347;19/09/2019;16:32:00;9;;;;;;
142323;19/09/2019;16:37:00;9;;;;;;
141178;19/09/2019;16:39:00;9;;;;;;
141348;19/09/2019;16:39:00;9;;;;;;
142010;19/09/2019;16:39:00;9;;;;;;
141964;19/09/2019;16:41:00;9;;;;;;
141350;19/09/2019;16:42:00;9;;;;;;
142013;19/09/2019;16:47:00;9;;;;;;
142329;19/09/2019;16:50:00;9;;;;;;
142331;19/09/2019;16:50:00;9;;;;;;
142333;19/09/2019;16:56:00;9;;;;;;
142108;19/09/2019;16:58:00;9;;;;;;
142334;19/09/2019;16:59:00;9;;;;;;
141180;19/09/2019;17:00:00;9;;;;;;
141181;19/09/2019;17:05:00;9;;;;;;
142342;19/09/2019;17:17:00;9;;;;;;
142343;19/09/2019;17:18:00;9;;;;;;
141395;19/09/2019;17:21:00;9;;;;;;
141950;19/09/2019;18:16:00;9;;;;;;
141191;19/09/2019;18:26:00;9;;;;;;
142350;19/09/2019;18:28:00;9;;;;;;
142351;19/09/2019;18:29:00;9;;;;;;
141952;19/09/2019;19:35:00;9;;;;;;
141953;19/09/2019;19:36:00;9;;;;;;
141193;19/09/2019;19:42:00;9;;;;;;
142027;19/09/2019;19:49:00;9;;;;;;
141194;19/09/2019;19:56:00;9;;;;;;
141355;19/09/2019;20:03:00;9;;;;;;
141401;19/09/2019;20:13:00;9;;;;;;
141954;19/09/2019;20:23:00;9;;;;;;
141281;19/09/2019;20:28:00;9;;;;;;
142131;19/09/2019;20:52:00;9;;;;;;
142356;19/09/2019;20:57:00;9;;;;;;
142357;19/09/2019;20:59:00;9;;;;;;
142359;19/09/2019;21:11:00;9;;;;;;
142031;19/09/2019;21:19:00;9;;;;;;
141955;19/09/2019;21:34:00;9;;;;;;
141205;19/09/2019;21:40:00;9;;;;;;
141282;19/09/2019;21:41:00;9;;;;;;
141206;19/09/2019;21:49:00;9;;;;;;
142363;19/09/2019;21:58:00;9;;;;;;
141207;19/09/2019;22:04:00;9;;;;;;
142133;19/09/2019;22:04:00;9;;;;;;
142134;19/09/2019;22:09:00;9;;;;;;
141209;19/09/2019;22:16:00;9;;;;;;
142135;19/09/2019;22:21:00;9;;;;;;
142136;19/09/2019;22:24:00;9;;;;;;
142044;19/09/2019;22:28:00;9;;;;;;
141215;19/09/2019;22:33:00;9;;;;;;
141966;19/09/2019;22:42:00;9;;;;;;
142139;19/09/2019;22:51:00;9;;;;;;
142373;19/09/2019;22:58:00;9;;;;;;
142374;19/09/2019;22:59:00;9;;;;;;
142266;19/09/2019;23:03:00;9;;;;;;
141219;19/09/2019;23:04:00;9;;;;;;
142050;19/09/2019;23:06:00;9;;;;;;
142054;19/09/2019;23:11:00;9;;;;;;
142055;19/09/2019;23:13:00;9;;;;;;
142143;19/09/2019;23:19:00;9;;;;;;
142160;19/09/2019;23:28:00;9;;;;;;
141957;19/09/2019;23:30:00;9;;;;;;
141958;19/09/2019;23:35:00;9;;;;;;
142268;19/09/2019;23:36:00;9;;;;;;
142164;19/09/2019;23:42:00;9;;;;;;
141959;19/09/2019;23:44:00;9;;;;;;
141493;19/09/2019;23:46:00;9;;;;;;
143285;20/09/2019;00:04:00;9;;;;;;
143298;20/09/2019;00:06:00;9;;;;;;
143128;20/09/2019;00:08:00;9;;;;;;
141788;20/09/2019;00:08:00;9;;;;;;
143143;20/09/2019;00:10:00;9;;;;;;
141595;20/09/2019;00:23:00;9;;;;;;
141790;20/09/2019;00:24:00;9;;;;;;
143301;20/09/2019;00:30:00;9;;;;;;
141572;20/09/2019;00:37:00;9;;;;;;
142450;20/09/2019;00:38:00;9;;;;;;
141582;20/09/2019;00:38:00;9;;;;;;
141599;20/09/2019;00:54:00;9;;;;;;
141573;20/09/2019;00:56:00;9;;;;;;
141702;20/09/2019;14:28:00;9;;;;;;
141704;20/09/2019;14:32:00;9;;;;;;
141707;20/09/2019;14:43:00;9;;;;;;
141916;20/09/2019;14:47:00;9;;;;;;
143098;20/09/2019;14:48:00;9;;;;;;
141712;20/09/2019;14:52:00;9;;;;;;
141856;20/09/2019;14:52:00;9;;;;;;
141713;20/09/2019;14:54:00;9;;;;;;
141718;20/09/2019;15:02:00;9;;;;;;
141917;20/09/2019;15:08:00;9;;;;;;
143102;20/09/2019;15:12:00;9;;;;;;
141509;20/09/2019;15:14:00;9;;;;;;
143314;20/09/2019;15:15:00;9;;;;;;
143103;20/09/2019;15:15:00;9;;;;;;
142465;20/09/2019;15:19:00;9;;;;;;
143287;20/09/2019;15:19:00;9;;;;;;
141609;20/09/2019;15:19:00;9;;;;;;
143317;20/09/2019;15:20:00;9;;;;;;
141734;20/09/2019;15:28:00;9;;;;;;
141735;20/09/2019;15:30:00;9;;;;;;
141515;20/09/2019;15:32:00;9;;;;;;
143183;20/09/2019;15:32:00;9;;;;;;
143184;20/09/2019;15:34:00;9;;;;;;
141517;20/09/2019;15:36:00;9;;;;;;
141518;20/09/2019;15:38:00;9;;;;;;
142474;20/09/2019;15:45:00;9;;;;;;
143333;20/09/2019;15:45:00;9;;;;;;
142430;20/09/2019;15:47:00;9;;;;;;
143114;20/09/2019;15:47:00;9;;;;;;
141521;20/09/2019;15:50:00;9;;;;;;
141522;20/09/2019;15:51:00;9;;;;;;
143131;20/09/2019;15:52:00;9;;;;;;
142478;20/09/2019;15:54:00;9;;;;;;
142479;20/09/2019;15:55:00;9;;;;;;
141524;20/09/2019;15:55:00;9;;;;;;
143115;20/09/2019;15:56:00;9;;;;;;
142602;20/09/2019;16:06:00;9;;;;;;
142487;20/09/2019;16:06:00;9;;;;;;
142490;20/09/2019;16:10:00;9;;;;;;
141528;20/09/2019;16:12:00;9;;;;;;
143343;20/09/2019;16:14:00;9;;;;;;
142493;20/09/2019;16:16:00;9;;;;;;
143344;20/09/2019;16:24:00;9;;;;;;
141530;20/09/2019;16:25:00;9;;;;;;
142496;20/09/2019;16:26:00;9;;;;;;
142497;20/09/2019;16:28:00;9;;;;;;
142611;20/09/2019;16:32:00;9;;;;;;
141531;20/09/2019;16:33:00;9;;;;;;
142613;20/09/2019;16:44:00;9;;;;;;
143121;20/09/2019;16:47:00;9;;;;;;
142431;20/09/2019;16:48:00;9;;;;;;
143349;20/09/2019;16:48:00;9;;;;;;
141878;20/09/2019;16:49:00;9;;;;;;
142505;20/09/2019;16:49:00;9;;;;;;
143134;20/09/2019;16:51:00;9;;;;;;
143135;20/09/2019;16:54:00;9;;;;;;
143122;20/09/2019;16:57:00;9;;;;;;
142622;20/09/2019;17:05:00;9;;;;;;
143231;20/09/2019;17:05:00;9;;;;;;
141537;20/09/2019;17:07:00;9;;;;;;
142623;20/09/2019;17:08:00;9;;;;;;
